open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1776195300000,2309.55,2312.44,2307.46,2311.56,12712.611,1776195599999,29363459.51338,27467,7131.967,16474931.74635,0
1776195600000,2311.56,2312.44,2308.38,2309.69,7952.075,1776195899999,18375831.89228,16468,3933.117,9089005.15864,0
1776195900000,2309.70,2311.00,2307.48,2310.53,10512.570,1776196199999,24280247.98855,21014,5703.451,13172881.25473,0
1776196200000,2310.53,2312.78,2308.79,2311.12,10792.566,1776196499999,24939419.23773,23613,6775.407,15656628.42899,0
1776196500000,2311.12,2313.38,2310.73,2312.54,12194.882,1776196799999,28195075.70130,23643,5956.194,13771430.57046,0
1776196800000,2312.56,2322.95,2310.61,2316.85,28097.637,1776197099999,65125050.92698,39926,17217.994,39911466.42292,0
1776197100000,2316.85,2318.00,2314.20,2317.67,9542.617,1776197399999,22100618.46842,17233,5032.506,11654917.52462,0
1776197400000,2317.68,2320.56,2315.94,2319.65,6255.823,1776197699999,14501489.34308,13416,4029.362,9340317.78105,0
1776197700000,2319.65,2320.40,2313.30,2314.85,8585.171,1776197999999,19889187.75285,16017,3763.375,8718037.41382,0
1776198000000,2314.84,2315.59,2307.43,2309.68,12719.074,1776198299999,29394677.35141,20085,4612.925,10661478.71740,0
1776198300000,2309.68,2311.92,2309.00,2310.41,5311.746,1776198599999,12273046.38830,11398,3131.655,7235695.87435,0
1776198600000,2310.41,2313.88,2310.35,2311.01,4382.002,1776198899999,10131720.94702,9622,2880.633,6659953.72234,0
1776198900000,2311.01,2311.69,2307.42,2310.10,6003.272,1776199199999,13862715.97876,12159,2482.384,5732730.89121,0
1776199200000,2310.09,2313.47,2309.17,2313.46,3470.011,1776199499999,8021847.05353,8040,2098.259,4851024.71116,0
1776199500000,2313.46,2316.55,2312.27,2314.38,10176.042,1776199799999,23552033.50336,16762,6080.742,14075421.42872,0
1776199800000,2314.38,2315.56,2311.53,2311.92,3090.318,1776200099999,7150340.42040,9305,1327.392,3071733.12732,0
1776200100000,2311.91,2313.93,2309.00,2313.93,6383.406,1776200399999,14753844.72620,11156,2920.313,6749607.18009,0
1776200400000,2313.93,2325.16,2313.56,2323.82,26847.870,1776200699999,62283464.04198,33428,18198.973,42220247.90584,0
1776200700000,2323.83,2323.83,2317.68,2320.90,14963.058,1776200999999,34715768.64205,21057,7943.950,18430392.84172,0
1776201000000,2320.91,2320.91,2317.45,2319.04,3869.705,1776201299999,8973873.47996,7267,2097.052,4863199.61375,0
1776201300000,2319.04,2319.04,2316.66,2317.99,3524.121,1776201599999,8167830.97607,6987,1609.418,3730024.67157,0
1776201600000,2317.99,2318.86,2314.08,2315.13,4754.000,1776201899999,11010320.52496,7599,2576.879,5967561.95137,0
1776201900000,2315.13,2320.77,2315.13,2320.23,8313.366,1776202199999,19268432.97878,12793,5377.450,12462460.60132,0
1776202200000,2320.24,2321.12,2317.92,2318.07,3429.863,1776202499999,7955932.14385,6717,1917.001,4446618.30914,0
1776202500000,2318.07,2319.00,2316.76,2318.28,3829.745,1776202799999,8877456.22694,7071,1989.814,4612454.97402,0
1776202800000,2318.29,2318.89,2315.08,2318.47,5366.656,1776203099999,12433867.96049,10558,2707.771,6273621.48035,0
1776203100000,2318.48,2318.71,2316.24,2317.06,2932.869,1776203399999,6796534.91644,6587,1638.197,3796139.80183,0
1776203400000,2317.05,2323.59,2317.05,2322.17,5649.225,1776203699999,13111179.80673,11580,3660.676,8495531.90960,0
1776203700000,2322.17,2325.27,2321.16,2322.51,10121.048,1776203999999,23513800.77166,16174,5851.849,13595632.79056,0
1776204000000,2322.51,2322.75,2319.00,2320.81,10778.211,1776204299999,25013751.24496,19539,5668.979,13156115.82129,0
1776204300000,2320.81,2327.89,2320.03,2327.01,20426.660,1776204599999,47485248.38911,28363,12800.262,29756956.35512,0
1776204600000,2327.01,2331.66,2324.50,2327.00,38654.314,1776204899999,89996729.28512,37476,22845.882,53190685.22486,0
1776204900000,2327.00,2327.01,2318.75,2319.17,11160.969,1776205199999,25920742.89297,20920,4023.136,9342025.46059,0
1776205200000,2319.16,2320.09,2315.11,2317.92,11056.133,1776205499999,25617706.28288,18834,4343.375,10063716.35105,0
1776205500000,2317.92,2317.92,2312.34,2313.22,11249.343,1776205799999,26039913.37819,16331,4661.839,10791468.21728,0
1776205800000,2313.23,2318.93,2310.20,2315.34,17451.799,1776206099999,40386977.00798,34485,7835.178,18134049.09812,0
1776206100000,2315.34,2316.34,2311.59,2312.72,4391.297,1776206399999,10160586.47983,13772,1822.711,4217250.42622,0
1776206400000,2312.72,2314.99,2310.54,2311.33,6197.540,1776206699999,14329969.11298,12773,3239.750,7490924.47016,0
1776206700000,2311.34,2315.31,2310.82,2312.89,9691.647,1776206999999,22418224.20816,17508,5578.274,12903211.13321,0
1776207000000,2312.89,2315.27,2312.68,2314.43,3562.687,1776207299999,8244247.22990,8443,2473.073,5722868.09576,0
1776207300000,2314.42,2316.50,2313.32,2314.08,6447.056,1776207599999,14922572.75769,13288,3395.193,7858765.94978,0
1776207600000,2314.07,2318.35,2313.08,2318.35,7001.780,1776207899999,16218122.39310,16357,4242.648,9828310.52567,0
1776207900000,2318.34,2320.64,2316.25,2316.25,7852.625,1776208199999,18210142.35476,15987,4354.362,10098203.57455,0
1776208200000,2316.26,2318.34,2315.46,2317.67,3951.295,1776208499999,9154414.35795,10635,1866.645,4324730.60454,0
1776208500000,2317.67,2321.42,2317.35,2319.36,5202.814,1776208799999,12065758.61496,14108,2837.158,6579445.24095,0
1776208800000,2319.36,2321.37,2318.01,2318.17,4808.356,1776209099999,11155187.17444,8500,2202.241,5109619.12256,0
1776209100000,2318.17,2318.80,2316.04,2318.51,3287.838,1776209399999,7619095.54538,8768,1826.273,4232063.23388,0
1776209400000,2318.51,2321.80,2318.33,2321.11,7136.207,1776209699999,16555378.78532,15315,4356.528,10106566.21643,0
1776209700000,2321.11,2323.32,2318.75,2323.26,6253.840,1776209999999,14516674.30076,19222,4195.610,9739763.86792,0
1776210000000,2323.25,2325.51,2322.76,2323.14,10840.909,1776210299999,25195980.48759,15509,6109.170,14199275.03505,0
1776210300000,2323.15,2325.60,2322.69,2324.05,7842.974,1776210599999,18227876.41361,12256,4751.106,11041864.76454,0
1776210600000,2324.06,2324.56,2318.00,2319.27,19180.204,1776210899999,44515007.16863,19300,6406.160,14869496.63057,0
1776210900000,2319.28,2321.74,2319.27,2321.17,3516.246,1776211199999,8159516.42713,7495,2493.233,5785307.84484,0
1776211200000,2321.16,2334.67,2320.60,2331.70,31994.976,1776211499999,74520439.45442,41592,19121.439,44534634.91136,0
1776211500000,2331.69,2342.07,2329.03,2340.05,44151.387,1776211799999,103154063.60461,55249,27782.532,64911005.14888,0
1776211800000,2340.05,2340.34,2335.03,2336.95,16988.041,1776212099999,39700768.38508,27241,7884.927,18426051.83790,0
1776212100000,2336.95,2337.00,2329.36,2330.34,10519.710,1776212399999,24538342.49455,21752,4434.163,10344244.98109,0
1776212400000,2330.33,2340.32,2330.22,2336.73,15058.427,1776212699999,35173393.54719,28313,7071.559,16515503.47567,0
1776212700000,2336.74,2338.00,2334.78,2336.85,5838.106,1776212999999,13640580.71762,15777,2770.174,6472640.59693,0
1776213000000,2336.85,2338.18,2330.23,2332.82,7660.135,1776213299999,17877419.76470,21053,3931.618,9175944.34172,0
1776213300000,2332.82,2334.52,2331.50,2332.28,4105.387,1776213599999,9577896.28727,12056,2081.767,4856747.93352,0
1776213600000,2332.28,2332.99,2330.99,2331.96,3404.262,1776213899999,7938863.80878,9492,1767.607,4121886.47824,0
1776213900000,2331.96,2334.00,2327.27,2327.99,9650.569,1776214199999,22488661.44952,18149,3499.568,8155077.23499,0
1776214200000,2327.99,2331.95,2327.60,2329.06,5166.639,1776214499999,12040203.72266,14660,2659.948,6198488.23349,0
1776214500000,2329.07,2334.11,2329.00,2332.51,6607.924,1776214799999,15410560.00840,12021,3229.163,7528819.58534,0
1776214800000,2332.51,2335.37,2330.18,2334.90,6329.053,1776215099999,14765399.44546,16602,3900.811,9100970.54640,0
1776215100000,2334.90,2338.88,2333.78,2336.75,10638.355,1776215399999,24859825.80062,23486,5732.179,13394877.41223,0
1776215400000,2336.75,2338.80,2333.02,2338.56,7603.885,1776215699999,17761893.44368,17311,4128.077,9643010.19894,0
1776215700000,2338.57,2339.77,2335.80,2336.42,6549.923,1776215999999,15309245.59868,19369,3026.848,7074664.92945,0
1776216000000,2336.41,2336.48,2331.87,2333.46,6668.893,1776216299999,15564717.89377,15531,3059.426,7140688.60042,0
1776216300000,2333.46,2336.10,2332.80,2335.34,4974.021,1776216599999,11610535.58352,11649,2041.679,4765410.81909,0
1776216600000,2335.35,2336.35,2333.18,2333.46,3638.413,1776216899999,8494782.42951,10796,1835.157,4284645.41337,0
1776216900000,2333.47,2336.40,2330.08,2334.95,10363.546,1776217199999,24181143.44255,20160,6212.057,14496779.37377,0
1776217200000,2334.94,2338.12,2333.95,2337.14,7976.941,1776217499999,18632626.20308,16361,5126.273,11974824.19793,0
1776217500000,2337.13,2338.27,2335.00,2337.68,4789.958,1776217799999,11194106.96616,10808,2475.722,5786089.90419,0
1776217800000,2337.69,2341.53,2332.57,2334.32,15237.453,1776218099999,35623528.19920,24445,8812.529,20605546.23522,0
1776218100000,2334.32,2335.31,2332.45,2334.68,5159.593,1776218399999,12044254.04274,10673,1838.558,4291956.62785,0
1776218400000,2334.67,2337.16,2332.70,2334.52,5768.136,1776218699999,13463712.60494,16328,3066.749,7158130.60986,0
1776218700000,2334.52,2335.00,2332.24,2332.24,2373.678,1776218999999,5539725.68028,7335,925.656,2160371.50949,0
1776219000000,2332.24,2333.56,2331.21,2333.43,2421.161,1776219299999,5646360.39164,7010,1104.191,2575085.94575,0
1776219300000,2333.43,2334.44,2332.41,2332.41,2328.580,1776219599999,5433630.59296,7456,835.067,1948594.55626,0
1776219600000,2332.41,2333.48,2324.61,2327.27,15213.049,1776219899999,35421220.13224,19163,3937.890,9171024.36175,0
1776219900000,2327.26,2327.67,2324.33,2324.67,14816.475,1776220199999,34457702.67758,18190,7781.642,18096183.58652,0
1776220200000,2324.67,2325.02,2316.54,2317.73,29795.897,1776220499999,69106462.26501,37303,11499.717,26665669.55882,0
1776220500000,2317.73,2320.74,2316.43,2319.49,12237.932,1776220799999,28372444.61175,23693,6264.175,14523242.78298,0
1776220800000,2319.49,2320.69,2318.22,2320.69,5379.339,1776221099999,12479667.14839,9979,2596.698,6024392.27035,0
1776221100000,2320.68,2321.55,2317.36,2317.39,7935.762,1776221399999,18406830.39893,13298,3887.345,9015980.69869,0
1776221400000,2317.39,2321.00,2317.31,2321.00,3719.592,1776221699999,8627910.25642,8191,2307.136,5351593.81617,0
1776221700000,2321.00,2324.40,2320.99,2323.71,6741.997,1776221999999,15662589.55303,12467,3701.214,8597908.92221,0
1776222000000,2323.71,2324.00,2321.28,2321.28,5035.333,1776222299999,11695221.41398,11496,1472.157,3419181.48803,0
1776222300000,2321.28,2322.67,2319.53,2322.00,7871.337,1776222599999,18270656.15641,13432,4172.630,9685450.61912,0
1776222600000,2321.99,2322.63,2320.80,2321.75,3318.337,1776222899999,7704768.48689,6378,1863.158,4326154.06734,0
1776222900000,2321.75,2322.37,2319.23,2320.84,4549.547,1776223199999,10559170.45253,10157,1581.476,3670251.74149,0
1776223200000,2320.85,2326.87,2320.67,2326.46,5142.867,1776223499999,11952549.65522,13090,3118.695,7248878.01533,0
1776223500000,2326.45,2327.87,2325.39,2325.91,5462.211,1776223799999,12709256.42632,10367,3056.546,7111851.24516,0
1776223800000,2325.91,2328.35,2325.09,2326.01,4205.666,1776224099999,9785192.51804,10595,2223.267,5172817.47603,0
1776224100000,2326.00,2326.46,2321.17,2323.76,3931.298,1776224399999,9134636.39484,10568,1266.745,2943186.44463,0
1776224400000,2323.76,2323.90,2322.31,2322.99,2519.394,1776224699999,5852682.48954,7127,893.714,2076050.01672,0
1776224700000,2323.00,2325.05,2322.38,2324.37,3380.858,1776224999999,7855976.34713,6896,1925.937,4474911.19179,0
1776225000000,2324.37,2326.31,2324.08,2325.16,4176.809,1776225299999,9711414.57473,8560,1851.742,4305351.89413,0
1776225300000,2325.16,2328.59,2325.16,2327.60,5099.554,1776225599999,11867924.66487,8471,3026.299,7042754.75748,0
1776225600000,2327.59,2333.05,2327.50,2331.67,11498.919,1776225899999,26805002.21984,18421,6365.849,14838082.82242,0
1776225900000,2331.67,2331.90,2329.58,2330.26,4826.019,1776226199999,11246675.49663,8350,2096.277,4885086.95125,0
1776226200000,2330.25,2331.46,2329.23,2329.88,4045.074,1776226499999,9427698.88166,7026,2430.395,5664761.05318,0
1776226500000,2329.88,2332.80,2328.47,2328.72,6683.362,1776226799999,15576707.78719,13114,2788.154,6499495.68985,0
1776226800000,2328.71,2329.21,2326.48,2329.19,7702.702,1776227099999,17929333.32889,11352,2487.673,5790400.29382,0
1776227100000,2329.19,2330.11,2328.04,2328.82,2785.670,1776227399999,6488425.57224,5399,1170.288,2725891.20412,0
1776227400000,2328.82,2329.80,2326.90,2328.85,2292.769,1776227699999,5338341.28912,6300,723.295,1683942.20682,0
1776227700000,2328.85,2333.31,2328.84,2330.13,6375.331,1776227999999,14860687.80746,14175,3219.582,7504529.89643,0
1776228000000,2330.13,2331.55,2329.78,2330.21,2802.426,1776228299999,6531066.99177,5546,1116.092,2600863.38873,0
1776228300000,2330.20,2331.99,2327.21,2331.52,6127.483,1776228599999,14271970.80831,12042,3916.902,9123975.66195,0
1776228600000,2331.51,2333.30,2330.23,2332.70,5947.352,1776228899999,13869907.32389,10014,3683.466,8590429.49860,0
1776228900000,2332.71,2333.33,2330.80,2332.09,5151.094,1776229199999,12013792.88363,8938,2493.384,5815010.64250,0
1776229200000,2332.10,2337.19,2331.56,2333.80,21730.898,1776229499999,50739703.36911,32498,13282.628,31012273.05785,0
1776229500000,2333.81,2333.81,2327.24,2329.09,7372.036,1776229799999,17175307.11398,16575,1946.055,4533616.71298,0
1776229800000,2329.10,2331.89,2328.77,2328.91,4746.215,1776230099999,11059967.53795,11311,1985.831,4627879.08476,0
1776230100000,2328.91,2330.09,2328.32,2329.08,2796.954,1776230399999,6514167.36134,6503,1061.084,2471304.45948,0
1776230400000,2329.07,2329.08,2322.18,2323.49,18539.097,1776230699999,43098660.97510,22601,6860.110,15945797.81355,0
1776230700000,2323.50,2324.88,2319.27,2321.01,16677.159,1776230999999,38714653.19685,21403,6651.058,15439718.34762,0
1776231000000,2321.00,2321.97,2316.42,2319.96,21268.154,1776231299999,49315306.92270,25260,7839.974,18182125.04909,0
1776231300000,2319.97,2320.00,2314.49,2314.49,19877.607,1776231599999,46046506.11646,24977,6272.593,14533521.84350,0
1776231600000,2314.49,2317.90,2312.79,2316.89,20281.208,1776231899999,46959082.59857,23623,9531.786,22073272.09458,0
1776231900000,2316.90,2318.86,2315.00,2316.17,9362.254,1776232199999,21692881.69377,16056,4262.920,9877445.78965,0
1776232200000,2316.17,2318.00,2314.52,2316.09,7095.963,1776232499999,16437232.82579,12948,3394.119,7862765.03059,0
1776232500000,2316.09,2319.66,2316.08,2318.29,6052.004,1776232799999,14030547.15936,8912,3570.033,8275870.94977,0
1776232800000,2318.30,2320.00,2314.19,2314.85,10988.759,1776233099999,25459042.28620,15326,4864.657,11272735.68733,0
1776233100000,2314.85,2318.04,2314.84,2317.00,4132.283,1776233399999,9571993.23274,8012,2569.368,5951233.67465,0
1776233400000,2317.00,2319.90,2316.65,2316.65,7866.248,1776233699999,18235998.46994,11505,4602.184,10669749.24788,0
1776233700000,2316.66,2319.81,2316.37,2318.78,4760.754,1776233999999,11036021.75361,9317,2655.674,6156733.65718,0
1776234000000,2318.79,2319.99,2316.89,2318.32,3983.939,1776234299999,9237036.93331,8109,1690.552,3919825.02991,0
1776234300000,2318.31,2318.64,2316.23,2316.47,4888.839,1776234599999,11329929.63866,6120,1796.058,4162060.67236,0
1776234600000,2316.47,2318.19,2315.51,2315.51,6108.478,1776234899999,14152289.81976,8916,2064.526,4783184.83137,0
1776234900000,2315.51,2316.93,2314.18,2315.47,7734.522,1776235199999,17908470.49852,12665,2941.980,6812071.38436,0
1776235200000,2315.47,2317.53,2315.30,2317.52,3202.854,1776235499999,7419892.82334,5494,1874.663,4343095.20172,0
1776235500000,2317.53,2318.99,2317.13,2317.98,4145.478,1776235799999,9609162.21655,6536,2039.695,4728091.66314,0
1776235800000,2317.99,2318.34,2316.00,2316.32,3196.890,1776236099999,7407247.94395,4863,1307.859,3030319.16736,0
1776236100000,2316.32,2316.52,2314.40,2316.32,4783.986,1776236399999,11078143.84175,6699,1819.601,4213636.69219,0
1776236400000,2316.32,2319.23,2316.31,2318.41,5806.773,1776236699999,13458878.43504,10987,3119.635,7230443.91073,0
1776236700000,2318.41,2318.58,2316.67,2317.80,3857.215,1776236999999,8939023.76785,6926,1782.106,4129903.33850,0
1776237000000,2317.81,2322.95,2317.81,2319.21,13422.052,1776237299999,31155198.10504,15875,7935.886,18421343.63441,0
1776237300000,2319.20,2319.24,2306.80,2311.00,38866.331,1776237599999,89831403.34156,41345,14240.586,32910472.60566,0
1776237600000,2310.99,2314.44,2309.62,2312.01,12522.705,1776237899999,28949568.37250,16510,6960.115,16091613.18279,0
1776237900000,2312.01,2314.19,2309.77,2313.65,6238.715,1776238199999,14428166.24633,10630,3512.637,8124069.00492,0
1776238200000,2313.65,2313.65,2308.81,2310.71,11272.751,1776238499999,26059051.30025,14514,4494.855,10392313.74478,0
1776238500000,2310.72,2312.77,2309.65,2311.39,8790.009,1776238799999,20314207.99032,12760,4336.811,10023590.79747,0
1776238800000,2311.39,2313.33,2311.10,2311.93,7018.726,1776239099999,16226936.18646,8809,4583.906,10598162.58421,0
1776239100000,2311.92,2314.29,2307.85,2314.11,17070.001,1776239399999,39458061.93035,24483,9594.704,22182197.90617,0
1776239400000,2314.12,2317.82,2313.55,2315.97,17971.109,1776239699999,41616619.42823,20711,9384.455,21730324.07866,0
1776239700000,2315.98,2316.13,2313.84,2315.53,5497.716,1776239999999,12727164.63125,7269,2510.283,5811424.78212,0
1776240000000,2315.52,2316.69,2312.78,2316.48,6491.079,1776240299999,15024140.36894,10309,4108.737,9509856.42100,0
1776240300000,2316.49,2321.71,2315.40,2315.41,14701.827,1776240599999,34084071.60916,17480,8969.811,20797230.24424,0
1776240600000,2315.40,2318.84,2314.00,2318.51,8153.990,1776240899999,18886032.25526,12904,4069.346,9426981.80803,0
1776240900000,2318.52,2319.20,2317.12,2318.86,4916.604,1776241199999,11399584.84207,8355,2504.385,5806753.49072,0
1776241200000,2318.86,2322.66,2318.50,2321.00,10665.649,1776241499999,24752480.47997,11788,6802.696,15788260.76942,0
1776241500000,2320.99,2323.20,2320.99,2322.78,8835.049,1776241799999,20517657.46288,10702,4559.807,10588969.69023,0
1776241800000,2322.77,2332.76,2322.61,2331.11,29912.765,1776242099999,69630048.89252,28771,19348.598,45041264.76499,0
1776242100000,2331.11,2331.70,2325.65,2326.34,14578.634,1776242399999,33944374.44304,18161,5412.492,12602311.15602,0
1776242400000,2326.34,2326.88,2325.41,2326.16,5120.957,1776242699999,11913332.18759,6427,2562.286,5960858.40430,0
1776242700000,2326.15,2326.16,2321.92,2325.18,11959.582,1776242999999,27791741.27111,13253,5001.501,11622482.98361,0
1776243000000,2325.18,2329.09,2323.67,2328.21,12103.139,1776243299999,28166121.30098,13804,7093.935,16509762.38575,0
1776243300000,2328.21,2328.50,2326.16,2326.50,4592.996,1776243599999,10688066.06807,6013,2006.741,4669739.63303,0
1776243600000,2326.49,2328.72,2322.52,2323.49,11250.869,1776243899999,26163755.78592,19464,5018.350,11670452.72090,0
1776243900000,2323.49,2325.30,2321.64,2321.87,5079.970,1776244199999,11800534.21908,10469,1829.709,4250819.11321,0
1776244200000,2321.87,2324.37,2319.39,2322.94,8263.727,1776244499999,19187872.40239,15805,4108.054,9539809.90964,0
1776244500000,2322.93,2324.85,2322.75,2324.74,3010.636,1776244799999,6996702.72795,7092,1809.767,4205826.34630,0
1776244800000,2324.74,2325.74,2322.65,2322.96,2882.146,1776245099999,6699668.86686,6443,1239.530,2881515.01234,0
1776245100000,2322.95,2323.04,2318.12,2319.30,7022.769,1776245399999,16291699.05058,12578,2681.102,6219398.88898,0
1776245400000,2319.29,2322.22,2318.82,2318.97,6053.088,1776245699999,14046345.43249,10063,3050.734,7079333.16892,0
1776245700000,2318.96,2320.71,2318.01,2318.01,5069.429,1776245999999,11757809.60988,8279,2220.712,5150905.10762,0
1776246000000,2318.01,2320.77,2317.51,2319.89,3909.493,1776246299999,9065515.59456,7339,2004.624,4648526.88752,0
1776246300000,2319.89,2320.22,2317.85,2319.12,3625.189,1776246599999,8406912.38452,7531,1328.453,3080306.91215,0
1776246600000,2319.13,2320.09,2317.37,2318.99,2774.590,1776246899999,6433119.58282,6290,1395.619,3235701.87694,0
1776246900000,2319.00,2320.00,2318.24,2319.01,2766.558,1776247199999,6416545.57848,4282,1860.257,4314673.87710,0
1776247200000,2319.00,2320.34,2316.43,2317.90,7212.692,1776247499999,16723560.98484,11781,3703.066,8586332.16568,0
1776247500000,2317.90,2324.88,2317.60,2322.61,9006.598,1776247799999,20918499.94847,14864,5318.284,12352139.73766,0
1776247800000,2322.61,2323.19,2320.70,2321.20,5693.856,1776248099999,13219025.65823,9684,2763.437,6415777.64437,0
1776248100000,2321.21,2321.38,2313.48,2316.88,19320.124,1776248399999,44757410.44650,29636,8429.948,19526246.38759,0
1776248400000,2316.88,2317.81,2313.91,2314.90,4482.554,1776248699999,10381798.08593,10819,2096.297,4854867.00127,0
1776248700000,2314.91,2316.26,2312.14,2313.14,8787.154,1776248999999,20328286.53753,13783,3519.448,8142286.45721,0
1776249000000,2313.14,2313.90,2310.93,2312.65,9722.169,1776249299999,22481286.68281,17648,4670.363,10799344.23571,0
1776249300000,2312.65,2315.95,2311.66,2314.69,6400.593,1776249599999,14807461.60245,10044,3488.954,8073011.75503,0
1776249600000,2314.69,2321.57,2314.68,2321.27,10471.373,1776249899999,24273930.66505,15406,7397.604,17148653.34179,0
1776249900000,2321.27,2327.78,2320.68,2322.95,24532.739,1776250199999,57027698.31261,30246,12474.393,28998243.35413,0
1776250200000,2322.94,2323.50,2319.17,2320.79,9977.856,1776250499999,23161553.32813,13931,3157.392,7329681.04136,0
1776250500000,2320.79,2320.80,2314.00,2315.72,11521.553,1776250799999,26696879.22077,14563,4253.777,9856270.50402,0
1776250800000,2315.72,2318.99,2315.41,2318.19,7876.820,1776251099999,18253492.02324,12088,5021.538,11636475.52904,0
1776251100000,2318.20,2321.78,2317.62,2321.32,6070.488,1776251399999,14081323.64730,9573,3481.273,8075165.42616,0
1776251400000,2321.31,2331.85,2320.40,2325.38,26654.728,1776251699999,62016128.59394,25819,16960.207,39460232.27689,0
1776251700000,2325.37,2325.45,2322.17,2323.91,7284.730,1776251999999,16927757.58212,10717,2694.356,6260352.03804,0
1776252000000,2323.90,2325.71,2322.86,2324.87,4559.303,1776252299999,10598238.29614,8123,2164.581,5031527.46881,0
1776252300000,2324.88,2326.70,2323.80,2323.81,4529.538,1776252599999,10533337.82293,8016,2478.288,5763716.27208,0
1776252600000,2323.80,2327.30,2323.10,2324.99,5093.965,1776252899999,11846263.93919,11600,2395.121,5570531.01823,0
1776252900000,2324.99,2327.73,2324.99,2325.91,3900.063,1776253199999,9073576.89613,6998,2321.722,5401423.47302,0
1776253200000,2325.90,2328.01,2325.00,2328.01,5049.977,1776253499999,11748698.78994,6646,3043.527,7080938.06188,0
1776253500000,2328.00,2340.00,2327.52,2331.24,78791.939,1776253799999,183927086.39091,59971,37021.581,86424472.72660,0
1776253800000,2331.25,2336.30,2331.24,2335.45,19538.634,1776254099999,45602175.70853,21877,9100.405,21237060.78031,0
1776254100000,2335.44,2336.44,2333.18,2336.20,11128.819,1776254399999,25983231.47348,12962,5274.448,12315825.24336,0
1776254400000,2336.21,2338.96,2331.09,2335.07,21845.180,1776254699999,51025095.28751,31558,12714.511,29702788.72864,0
1776254700000,2335.06,2335.60,2330.79,2332.93,18716.192,1776254999999,43667626.47508,26383,8524.676,19890608.94107,0
1776255000000,2332.94,2335.33,2332.38,2333.32,8845.735,1776255299999,20644258.94367,14856,5027.274,11732694.35453,0
1776255300000,2333.33,2333.47,2328.23,2331.63,12296.585,1776255599999,28661321.98351,17010,3224.437,7516489.00201,0
1776255600000,2331.63,2333.52,2330.34,2331.01,5292.221,1776255899999,12340891.09820,10134,2823.277,6583924.30024,0
1776255900000,2331.01,2332.22,2329.25,2330.65,5864.411,1776256199999,13666317.88336,10840,2594.240,6045796.50023,0
1776256200000,2330.65,2333.62,2330.60,2332.37,5134.801,1776256499999,11973701.10954,10742,2909.575,6784996.70156,0
1776256500000,2332.37,2339.02,2331.92,2338.53,18801.390,1776256799999,43925345.16336,28656,10664.815,24915573.86308,0
1776256800000,2338.52,2338.56,2334.27,2335.41,6020.741,1776257099999,14064617.52188,11056,2868.682,6701676.79322,0
1776257100000,2335.40,2335.41,2333.63,2334.58,5304.557,1776257399999,12383248.12749,10138,2633.988,6148819.67499,0
1776257400000,2334.58,2335.42,2332.77,2334.08,3880.328,1776257699999,9056952.80440,8058,1943.120,4535343.53873,0
1776257700000,2334.08,2334.81,2331.64,2331.64,3777.799,1776257999999,8815795.46429,7299,1750.150,4084768.41836,0
1776258000000,2331.65,2332.12,2326.44,2328.22,17672.891,1776258299999,41157177.71449,24603,6973.179,16239976.02330,0
1776258300000,2328.22,2332.87,2327.28,2331.82,6959.579,1776258599999,16216718.59138,12477,4492.895,10468857.17703,0
1776258600000,2331.82,2331.82,2328.14,2330.52,7822.826,1776258899999,18224694.94386,11796,3373.260,7859619.57584,0
1776258900000,2330.52,2332.10,2328.00,2328.18,6945.983,1776259199999,16183921.84494,11611,3694.955,8610666.76217,0
1776259200000,2328.19,2329.49,2326.27,2327.10,5659.904,1776259499999,13174862.75462,10821,2799.727,6517100.28993,0
1776259500000,2327.10,2334.05,2327.10,2331.28,7644.100,1776259799999,17819679.37979,14994,5512.355,12849321.64387,0
1776259800000,2331.28,2333.08,2321.00,2326.59,42559.474,1776260099999,99007871.44161,65601,18960.090,44105803.26896,0
1776260100000,2326.59,2327.92,2321.00,2326.87,22223.085,1776260399999,51659349.47188,51332,11922.877,27715692.81278,0
1776260400000,2326.87,2326.87,2316.42,2317.38,29280.723,1776260699999,67939803.62289,45766,12151.818,28193754.96517,0
1776260700000,2317.37,2323.07,2316.85,2319.93,17739.971,1776260999999,41149812.57465,42657,9945.711,23072143.91771,0
1776261000000,2319.93,2322.22,2316.17,2318.26,10727.861,1776261299999,24880618.41508,32257,5123.795,11884827.11424,0
1776261300000,2318.27,2331.12,2318.26,2325.73,20160.777,1776261599999,46888426.16458,32345,12727.422,29602134.58609,0
1776261600000,2325.72,2326.11,2321.86,2323.25,8549.511,1776261899999,19867073.19432,30306,4236.616,9844855.41001,0
1776261900000,2323.25,2325.73,2320.74,2323.72,7923.252,1776262199999,18404002.07682,25481,3483.902,8092662.42162,0
1776262200000,2323.72,2332.64,2323.72,2332.17,11971.543,1776262499999,27867741.01507,30503,7446.783,17337393.33090,0
1776262500000,2332.17,2342.77,2329.97,2333.00,65280.335,1776262799999,152621508.83971,76630,39380.929,92080200.84749,0
1776262800000,2333.00,2342.17,2332.92,2341.31,25375.027,1776263099999,59338915.20738,42948,16825.826,39348997.86965,0
1776263100000,2341.31,2343.74,2337.62,2338.87,30000.271,1776263399999,70235184.26385,37693,14481.239,33907880.55208,0
1776263400000,2338.88,2340.73,2334.66,2335.18,17683.698,1776263699999,41347603.69710,33066,9131.357,21352605.11862,0
